Timestamp,Machine,Benchmark,Header,SDC,LOGGED_ERRORS,ACC_ERR,ACC_TIME,ERR_OUTOFORDER,ERR_CORRUPTED,ERR_LINK,ERR_SYNC,IT_OOO,IT_CORRUPTED,IT_LINK,IT_SYNC,IT_OOO_CORR,IT_SYNC_CORR,IT_SYNC_OOO,IT_LINK_OOO,IT_LINK_CORR,IT_LINK_SYNC,IT_MULTIPLE,BALANCE_MISMATCHES,Logname
Wed Sep  7 00:52:09 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.955511 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_52_09_cudaMergeSort_carolk402.log
Wed Sep  7 00:52:13 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_52_13_cudaMergeSort_carolk402.log
Wed Sep  7 00:52:18 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_52_18_cudaMergeSort_carolk402.log
Wed Sep  7 00:52:21 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.956114 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_52_21_cudaMergeSort_carolk402.log
Wed Sep  7 00:52:26 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 2.959032 , 0 , 2 , 1 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 , ./2016_09_07_00_52_26_cudaMergeSort_carolk402.log
Wed Sep  7 00:52:34 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 3.50699 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_52_34_cudaMergeSort_carolk402.log
Wed Sep  7 00:52:39 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_52_39_cudaMergeSort_carolk402.log
Wed Sep  7 00:52:43 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 1 , 1 , 2.957265 , 0 , 0 , 1 , 0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_52_43_cudaMergeSort_carolk402.log
Wed Sep  7 00:52:51 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_52_51_cudaMergeSort_carolk402.log
Wed Sep  7 00:52:55 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_52_55_cudaMergeSort_carolk402.log
Wed Sep  7 00:53:01 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_53_01_cudaMergeSort_carolk402.log
Wed Sep  7 00:53:03 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_53_03_cudaMergeSort_carolk402.log
Wed Sep  7 00:53:07 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 90 , 0 , 2.956814 , 26 , 64 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_53_07_cudaMergeSort_carolk402.log
Wed Sep  7 00:53:15 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.764438 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_53_15_cudaMergeSort_carolk402.log
Wed Sep  7 00:53:19 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_53_19_cudaMergeSort_carolk402.log
Wed Sep  7 00:53:23 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_53_23_cudaMergeSort_carolk402.log
Wed Sep  7 00:53:28 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_53_28_cudaMergeSort_carolk402.log
Wed Sep  7 00:53:32 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_53_32_cudaMergeSort_carolk402.log
Wed Sep  7 00:53:37 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.957256 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_53_37_cudaMergeSort_carolk402.log
Wed Sep  7 00:53:41 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_53_41_cudaMergeSort_carolk402.log
Wed Sep  7 00:53:44 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_53_44_cudaMergeSort_carolk402.log
Wed Sep  7 00:53:49 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 7 , 7 , 2.956762 , 3 , 4 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_53_49_cudaMergeSort_carolk402.log
Wed Sep  7 00:53:56 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_53_56_cudaMergeSort_carolk402.log
Wed Sep  7 00:54:00 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_54_00_cudaMergeSort_carolk402.log
Wed Sep  7 00:54:04 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_54_04_cudaMergeSort_carolk402.log
Wed Sep  7 00:54:08 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_54_08_cudaMergeSort_carolk402.log
Wed Sep  7 00:54:12 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 107 , 0 , 2.955296 , 37 , 70 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_54_12_cudaMergeSort_carolk402.log
Wed Sep  7 00:54:20 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.956359 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_54_20_cudaMergeSort_carolk402.log
Wed Sep  7 00:54:24 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 3.506847 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_54_24_cudaMergeSort_carolk402.log
Wed Sep  7 00:54:29 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_54_29_cudaMergeSort_carolk402.log
Wed Sep  7 00:54:33 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.956891 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_54_33_cudaMergeSort_carolk402.log
Wed Sep  7 00:54:37 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.955849 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_54_37_cudaMergeSort_carolk402.log
Wed Sep  7 00:54:42 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_54_42_cudaMergeSort_carolk402.log
Wed Sep  7 00:54:44 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_54_44_cudaMergeSort_carolk402.log
Wed Sep  7 00:54:49 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 3.511746 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_54_49_cudaMergeSort_carolk402.log
Wed Sep  7 00:54:54 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.955109 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_54_54_cudaMergeSort_carolk402.log
Wed Sep  7 00:54:59 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_54_59_cudaMergeSort_carolk402.log
Wed Sep  7 00:55:02 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_55_02_cudaMergeSort_carolk402.log
Wed Sep  7 00:55:07 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_55_07_cudaMergeSort_carolk402.log
Wed Sep  7 00:55:11 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_55_11_cudaMergeSort_carolk402.log
Wed Sep  7 00:55:14 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_55_14_cudaMergeSort_carolk402.log
Wed Sep  7 00:55:18 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_55_18_cudaMergeSort_carolk402.log
Wed Sep  7 00:55:21 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_55_21_cudaMergeSort_carolk402.log
Wed Sep  7 00:55:25 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_55_25_cudaMergeSort_carolk402.log
Wed Sep  7 00:55:29 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.953903 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_55_29_cudaMergeSort_carolk402.log
Wed Sep  7 00:55:34 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_55_34_cudaMergeSort_carolk402.log
Wed Sep  7 00:55:37 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.765682 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_55_37_cudaMergeSort_carolk402.log
Wed Sep  7 00:55:42 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_55_42_cudaMergeSort_carolk402.log
Wed Sep  7 00:55:45 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_55_45_cudaMergeSort_carolk402.log
Wed Sep  7 00:55:48 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_55_48_cudaMergeSort_carolk402.log
Wed Sep  7 00:55:51 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_55_51_cudaMergeSort_carolk402.log
Wed Sep  7 00:55:56 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_55_56_cudaMergeSort_carolk402.log
Wed Sep  7 00:56:00 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_56_00_cudaMergeSort_carolk402.log
Wed Sep  7 00:56:05 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_56_05_cudaMergeSort_carolk402.log
Wed Sep  7 00:56:09 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 3.501775 , 0 , 2 , 1 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 , ./2016_09_07_00_56_09_cudaMergeSort_carolk402.log
Wed Sep  7 00:56:18 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_56_18_cudaMergeSort_carolk402.log
Wed Sep  7 00:56:22 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_56_22_cudaMergeSort_carolk402.log
Wed Sep  7 00:56:26 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_56_26_cudaMergeSort_carolk402.log
Wed Sep  7 00:56:29 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_56_29_cudaMergeSort_carolk402.log
Wed Sep  7 00:56:32 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 3.503321 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_56_32_cudaMergeSort_carolk402.log
Wed Sep  7 00:56:37 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 2.957571 , 0 , 2 , 1 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 , ./2016_09_07_00_56_37_cudaMergeSort_carolk402.log
Wed Sep  7 00:56:45 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_56_45_cudaMergeSort_carolk402.log
Wed Sep  7 00:56:49 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.956215 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_56_49_cudaMergeSort_carolk402.log
Wed Sep  7 00:56:54 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 3.507774 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_56_54_cudaMergeSort_carolk402.log
Wed Sep  7 00:56:59 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_56_59_cudaMergeSort_carolk402.log
Wed Sep  7 00:57:02 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_57_02_cudaMergeSort_carolk402.log
Wed Sep  7 00:57:06 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_57_06_cudaMergeSort_carolk402.log
Wed Sep  7 00:57:09 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.956637 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_57_09_cudaMergeSort_carolk402.log
Wed Sep  7 00:57:14 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 1 , 1 , 3.50645 , 0 , 0 , 1 , 0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_57_14_cudaMergeSort_carolk402.log
Wed Sep  7 00:57:22 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.956599 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_57_22_cudaMergeSort_carolk402.log
Wed Sep  7 00:57:27 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_57_27_cudaMergeSort_carolk402.log
Wed Sep  7 00:57:31 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 1 , 1 , 2.954727 , 0 , 0 , 1 , 0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_57_31_cudaMergeSort_carolk402.log
Wed Sep  7 00:57:39 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 1 , 1 , 3.500294 , 0 , 0 , 1 , 0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_00_57_39_cudaMergeSort_carolk402.log
